id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
1947,CYWH,seaplane_base,"Victoria Harbour Seaplane Base",48.4249858939,-123.388867378,,NA,CA,CA-BC,Victoria,1,CYWH,YWH,,,https://en.wikipedia.org/wiki/Victoria_Inner_Harbour_Airport,,625,2010-09-23T09:53:46+00:00
634,CAP3,small_airport,"Sechelt-Gibsons Airport",49.460601806599996,-123.71900177,340,NA,CA,CA-BC,Sechelt,0,CAP3,YHS,CAP3,,https://en.wikipedia.org/wiki/Sechelt-Gibsons_Airport,"AP3, Sechelt Aerodrome, Sunshine Coast Airfield",50,2015-03-07T11:21:42+00:00
1859,CYPW,medium_airport,"Powell River Airport",49.83420181274414,-124.5,425,NA,CA,CA-BC,"Powell River",1,CYPW,YPW,,,https://en.wikipedia.org/wiki/Powell_River_Airport,,800,2008-06-13T14:30:04+00:00
1688,CYCE,medium_airport,"Centralia / James T. Field Memorial Aerodrome",43.285599,-81.508301,824,NA,CA,CA-ON,Centralia,0,CYCE,YCE,CYCE,,https://en.wikipedia.org/wiki/Centralia/Huron_Airpark,"RCAF Station Centralia, Huron Airpark",250,2017-01-09T19:58:58+00:00
1839,CYOS,medium_airport,"Owen Sound / Billy Bishop Regional Airport",44.5903015137,-80.8375015259,1007,NA,CA,CA-ON,"Owen Sound",0,CYOS,YOS,,,https://en.wikipedia.org/wiki/Owen_Sound/Billy_Bishop_Regional_Airport,YOS,250,2010-09-24T22:33:21+00:00
1959,CYXJ,medium_airport,"Fort St John Airport",56.238098,-120.739998,2280,NA,CA,CA-BC,"Fort St.John",1,CYXJ,YXJ,,,https://en.wikipedia.org/wiki/Fort_St._John_Airport,BZ3,975,2019-06-22T09:18:56+00:00
1974,CYYD,medium_airport,"Smithers Airport",54.82469940185547,-127.18299865722656,1712,NA,CA,CA-BC,Smithers,1,CYYD,YYD,,,https://en.wikipedia.org/wiki/Smithers_Airport,,875,2008-06-13T14:30:04+00:00
1931,CYUY,medium_airport,"Rouyn Noranda Airport",48.20610046386719,-78.83560180664062,988,NA,CA,CA-QC,Rouyn-Noranda,1,CYUY,YUY,,,https://en.wikipedia.org/wiki/Rouyn-Noranda_Airport,,800,2008-06-13T14:30:04+00:00
1330,CNP8,small_airport,"Greenbank Airport",44.1336968141,-79.0130281448,975,NA,CA,CA-ON,Greenbank,0,CNP8,,CNP8,,https://en.wikipedia.org/wiki/Greenbank_Airport,NP8,50,2010-12-27T14:30:56+00:00
1455,CPT2,small_airport,"Killarney Airport",45.977500915527344,-81.49469757080078,608,NA,CA,CA-ON,Killarney,0,CPT2,,CPT2,http://www.killarney.com/Getting_here/Killarney_airport/index.html,https://en.wikipedia.org/wiki/Killarney_Airport,PT2,50,2008-06-13T14:30:04+00:00
1349,CNU8,small_airport,"Markham Airport",43.93579864501953,-79.26219940185547,807,NA,CA,CA-ON,Toronto,0,CNU8,,CNU8,,https://en.wikipedia.org/wiki/Toronto/Markham_Airport,NU8,50,2008-06-13T14:30:04+00:00
1975,CYYE,medium_airport,"Fort Nelson Airport",58.8363990784,-122.597000122,1253,NA,CA,CA-BC,"Fort Nelson",1,CYYE,YYE,,,https://en.wikipedia.org/wiki/Fort_Nelson_Airport,,975,2014-03-18T23:23:44+00:00
1783,CYJT,medium_airport,"Stephenville Airport",48.5442008972168,-58.54999923706055,84,NA,CA,CA-NL,Stephenville,1,CYJT,YJT,,,https://en.wikipedia.org/wiki/Stephenville_Airport,,875,2008-06-13T14:30:04+00:00
1836,CYOJ,medium_airport,"High Level Airport",58.62139892578125,-117.16500091552734,1110,NA,CA,CA-AB,"High Level",1,CYOJ,YOJ,,,https://en.wikipedia.org/wiki/High_Level_Airport,,800,2008-06-13T14:30:04+00:00
1938,CYVO,medium_airport,"Val-d'Or Airport",48.0532989502,-77.7827987671,1107,NA,CA,CA-QC,Val-d'Or,1,CYVO,YVO,,http://www.arvo.qc.ca/,https://en.wikipedia.org/wiki/Val-d'Or_Airport,,800,2010-03-22T11:52:52+00:00
1741,CYGE,medium_airport,"Golden Airport",51.299196,-116.982002,2575,NA,CA,CA-BC,Golden,0,CYGE,,,,https://en.wikipedia.org/wiki/Golden_Airport,AL4,250,2016-09-09T08:15:10+00:00
1896,CYRV,medium_airport,"Revelstoke Airport",50.9667015076,-118.182998657,1459,NA,CA,CA-BC,Revelstoke,0,CYRV,YRV,,,https://en.wikipedia.org/wiki/Revelstoke_Airport,YRV,250,2010-05-09T16:35:14+00:00
1511,CSE4,small_airport,"Lachute Airport",45.639400482177734,-74.37059783935547,221,NA,CA,CA-QC,Lachute,0,CSE4,,CSE4,,https://en.wikipedia.org/wiki/Lachute_Airport,SE4,50,2008-06-13T14:30:04+00:00
1312,CNJ4,small_airport,"Orillia-RAMA Regional Airport",44.677656,-79.310217,725,NA,CA,CA-ON,Orillia,0,CNJ4,,CNJ4,,https://en.wikipedia.org/wiki/Orillia_Airport,NJ4,50,2020-02-28T15:45:51+00:00
643,CAT4,small_airport,"Qualicum Beach Airport",49.3372,-124.393997,191,NA,CA,CA-BC,"Qualicum Beach",0,CAT4,XQU,CAT4,http://www.qualicumbeach.com/cms.asp?wpID=437,https://en.wikipedia.org/wiki/Qualicum_Beach_Airport,AT4,50,2016-07-16T15:03:08+00:00
914,CEX3,small_airport,"Wetaskiwin Regional Airport",52.965000152600005,-113.411003113,2509,NA,CA,CA-AB,Wetaskiwin,0,CEX3,,CEX3,,https://en.wikipedia.org/wiki/Wetaskiwin_Regional_Airport,EX3,50,2011-04-23T19:43:31+00:00
1842,CYPA,medium_airport,"Prince Albert Glass Field",53.214199066199996,-105.672996521,1405,NA,CA,CA-SK,"Prince Albert",1,CYPA,YPA,,,https://en.wikipedia.org/wiki/Prince_Albert_(Glass_Field)_Airport,,975,2014-03-16T21:31:29+00:00
1883,CYQZ,medium_airport,"Quesnel Airport",53.026100158691406,-122.51000213623047,1789,NA,CA,CA-BC,Quesnel,1,CYQZ,YQZ,,,https://en.wikipedia.org/wiki/Quesnel_Airport,,875,2008-06-13T14:30:04+00:00
2001,CYZV,medium_airport,"Sept-Îles Airport",50.22330093383789,-66.2656021118164,180,NA,CA,CA-QC,Sept-Îles,1,CYZV,YZV,,,https://en.wikipedia.org/wiki/Sept-%C3%8Eles_Airport,,875,2008-06-20T19:37:36+00:00
1726,CYEV,medium_airport,"Inuvik Mike Zubko Airport",68.30419921880001,-133.483001709,224,NA,CA,CA-NT,Inuvik,1,CYEV,YEV,,,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport,,800,2014-03-15T23:10:26+00:00
1924,CYTR,medium_airport,"CFB Trenton",44.118900299072266,-77.5280990600586,283,NA,CA,CA-ON,Trenton,0,CYTR,YTR,,,https://en.wikipedia.org/wiki/CFB_Trenton,,475,2008-06-13T14:30:04+00:00
28453,CYHC,seaplane_base,"Vancouver Harbour Water Aerodrome",49.2943992615,-123.111000061,,NA,CA,CA-BC,Vancouver,1,CYHC,CXH,,,https://en.wikipedia.org/wiki/Vancouver_Harbour_Water_Aerodrome,"Vancouver Coal Harbour Seaplane Base",325,2010-09-18T12:28:19+00:00
1834,CYOD,medium_airport,"CFB Cold Lake",54.404998779296875,-110.27899932861328,1775,NA,CA,CA-AB,"Cold Lake",0,CYOD,YOD,,,https://en.wikipedia.org/wiki/CFB_Cold_Lake,,250,2008-06-13T14:30:04+00:00
1719,CYEL,medium_airport,"Elliot Lake Municipal Airport",46.351398468,-82.5614013672,1087,NA,CA,CA-ON,"Elliot Lake",0,CYEL,YEL,,http://cyelont.tripod.com/cyel/,https://en.wikipedia.org/wiki/Elliot_Lake_Municipal_Airport,,250,2010-04-20T22:57:06+00:00
1780,CYJN,medium_airport,"St Jean Airport",45.29439926147461,-73.28109741210938,136,NA,CA,CA-QC,"St Jean",0,CYJN,YJN,,,https://en.wikipedia.org/wiki/St-Jean_Airport,,250,2008-06-13T14:30:04+00:00
1913,CYSU,medium_airport,"Summerside Airport",46.44060134887695,-63.83359909057617,56,NA,CA,CA-PE,Summerside,0,CYSU,YSU,,,https://en.wikipedia.org/wiki/Summerside_Airport,PEI,250,2008-06-13T14:30:04+00:00
852,CEG4,small_airport,"Drumheller Municipal Airport",51.49639892578125,-112.7490005493164,2597,NA,CA,CA-AB,Drumheller,0,CEG4,,CEG4,,https://en.wikipedia.org/wiki/Drumheller_Municipal_Airport,EG4,50,2008-06-13T14:30:04+00:00
1353,CNV8,small_airport,"Edenvale Aerodrome",44.441101,-79.962799,718,NA,CA,CA-ON,Edenvale,0,CNV8,,CNV8,http://www.edenflight.com/,https://en.wikipedia.org/wiki/Edenvale_Airport,NV8,50,2016-09-07T00:12:33+00:00
2044,CZVL,small_airport,"Edmonton / Villeneuve Airport",53.6674995422,-113.853996277,2256,NA,CA,CA-AB,Edmonton,0,CZVL,,,,https://en.wikipedia.org/wiki/Edmonton/Villeneuve_Airport,ZVL,50,2010-09-23T11:55:20+00:00
1967,CYXT,medium_airport,"Northwest Regional Airport Terrace-Kitimat",54.468498,-128.576009,713,NA,CA,CA-BC,Terrace,1,CYXT,YXT,,,https://en.wikipedia.org/wiki/Terrace_Airport,,975,2016-09-25T14:06:58+00:00
1689,CYCG,medium_airport,"Castlegar/West Kootenay Regional Airport",49.2963981628,-117.632003784,1624,NA,CA,CA-BC,Castlegar,1,CYCG,YCG,,,https://en.wikipedia.org/wiki/Castlegar_Airport,,875,2010-01-31T15:11:35+00:00
1984,CYYQ,medium_airport,"Churchill Airport",58.739200592041016,-94.06500244140625,94,NA,CA,CA-MB,Churchill,1,CYYQ,YYQ,,,https://en.wikipedia.org/wiki/Churchill_Airport,,875,2008-06-13T14:30:04+00:00
1989,CYYY,medium_airport,"Mont Joli Airport",48.60860061645508,-68.20809936523438,172,NA,CA,CA-QC,Mont-Joli,1,CYYY,YYY,,,https://en.wikipedia.org/wiki/Mont-Joli_Airport,,800,2008-06-13T14:30:04+00:00
1845,CYPE,medium_airport,"Peace River Airport",56.226898,-117.446999,1873,NA,CA,CA-AB,"Peace River",1,CYPE,YPE,,,https://en.wikipedia.org/wiki/Peace_River_Airport,,800,2018-10-02T22:27:07+00:00
1920,CYTH,medium_airport,"Thompson Airport",55.80110168457031,-97.86419677734375,729,NA,CA,CA-MB,Thompson,1,CYTH,YTH,,,https://en.wikipedia.org/wiki/Thompson_Airport,,800,2008-06-13T14:30:04+00:00
1950,CYWL,medium_airport,"Williams Lake Airport",52.1831016541,-122.054000854,3085,NA,CA,CA-BC,"Williams Lake",1,CYWL,YWL,,,https://en.wikipedia.org/wiki/Williams_Lake_Airport,,800,2014-03-18T22:09:12+00:00
2006,CZAM,medium_airport,"Shuswap Regional Airport",50.682802,-119.228996,1751,NA,CA,CA-BC,"Salmon Arm",0,CZAM,YSN,,http://www.salmonarm.ca/index.aspx?nid=228,https://en.wikipedia.org/wiki/Salmon_Arm_Airport,"AM4, Shuswap Regional Airport, Salmon Arm Airport",250,2017-10-14T22:03:53+00:00
1355,CNW3,small_airport,"Bancroft Airport",45.07310104370117,-77.88059997558594,1085,NA,CA,CA-ON,Bancroft,0,CNW3,,CNW3,,https://en.wikipedia.org/wiki/Bancroft_Airport,"NW3, Jack Brown",50,2008-06-13T14:30:04+00:00
1364,CYCK,small_airport,"Chatham Kent Airport",42.3064002991,-82.0819015503,650,NA,CA,CA-ON,Chatham-Kent,0,CYCK,XCM,NZ3,,https://en.wikipedia.org/wiki/Chatham-Kent_Airport,CNZ3,50,2012-10-23T00:49:46+00:00
879,CEN4,small_airport,"High River Airport",50.53329849243164,-113.83300018310547,3431,NA,CA,CA-AB,"High River",0,CEN4,,CEN4,,https://en.wikipedia.org/wiki/High_River_Airport,EN4,50,2008-06-13T14:30:04+00:00
1340,CYKM,small_airport,"Kincardine Municipal Airport",44.201401,-81.606697,772,NA,CA,CA-ON,Kincardine,0,CYKM,YKD,CYKM,http://www.kincardineairport.com/,https://en.wikipedia.org/wiki/Kincardine_Airport,"NS7, CNS7",50,2016-07-07T17:28:35+00:00
1507,CSD4,small_airport,"Mont Laurier Airport",46.56439971923828,-75.57779693603516,815,NA,CA,CA-QC,Mont-Laurier,0,CSD4,,CSD4,,https://en.wikipedia.org/wiki/Mont-Laurier_Airport,SD4,50,2008-06-13T14:30:04+00:00
1334,CNR4,small_airport,"Tobermory Airport",45.2214680842,-81.62755966190001,700,NA,CA,CA-ON,Tobermory,0,CNR4,,CNR4,,https://en.wikipedia.org/wiki/Tobermory_Airport,NR4,50,2010-05-29T09:20:28+00:00
1673,CYBG,medium_airport,"CFB Bagotville",48.33060073852539,-70.99639892578125,522,NA,CA,CA-QC,Bagotville,1,CYBG,YBG,,,https://en.wikipedia.org/wiki/CFB_Bagotville,"Bagotville Airport",875,2009-02-03T10:08:21+00:00
1703,CYDA,medium_airport,"Dawson City Airport",64.04309844970703,-139.1280059814453,1215,NA,CA,CA-YT,"Dawson City",1,CYDA,YDA,,,https://en.wikipedia.org/wiki/Dawson_City_Airport,,800,2008-06-13T14:30:04+00:00
1939,CYVP,medium_airport,"Kuujjuaq Airport",58.096099853515625,-68.4269027709961,129,NA,CA,CA-QC,Kuujjuaq,1,CYVP,YVP,,,https://en.wikipedia.org/wiki/Kuujjuaq_Airport,,800,2008-06-13T14:30:04+00:00
1855,CYPR,medium_airport,"Prince Rupert Airport",54.286098480199996,-130.445007324,116,NA,CA,CA-BC,"Prince Rupert",1,CYPR,YPR,,http://www.ypr.ca/,https://en.wikipedia.org/wiki/Prince_Rupert_Airport,,800,2013-04-25T03:32:57+00:00
1663,CYAW,heliport,"Halifax / CFB Shearwater Heliport",44.639702,-63.499401,144,NA,CA,CA-NS,Halifax,0,CYAW,,YAW,,https://en.wikipedia.org/wiki/CFB_Shearwater,YAW,275,2019-10-08T00:02:15+00:00
1982,CYYN,medium_airport,"Swift Current Airport",50.291900634799994,-107.691001892,2680,NA,CA,CA-SK,"Swift Current",0,CYYN,YYN,,http://www.swiftcurrentairport.com/,https://en.wikipedia.org/wiki/Swift_Current_Airport,YYN,250,2010-05-09T16:39:37+00:00
1936,CYVK,medium_airport,"Vernon Airport",50.24810028076172,-119.33100128173828,1140,NA,CA,CA-BC,Vernon,0,CYVK,YVE,,,https://en.wikipedia.org/wiki/Vernon_Regional_Airport,YVK,250,2008-06-13T14:30:04+00:00
615,CAD5,small_airport,"Merritt Airport",50.122798919699996,-120.747001648,2080,NA,CA,CA-BC,Merritt,0,CAD5,YMB,CAD5,,https://en.wikipedia.org/wiki/Merritt_Airport,"AD5, Saunders Field",50,2015-03-08T23:39:59+00:00
1857,CYPT,small_airport,"Pelee Island Airport",41.780399322509766,-82.6780014038086,572,NA,CA,CA-ON,"Pelee Island",0,CYPT,,,,https://en.wikipedia.org/wiki/Pelee_Island_Airport,YPT,50,2008-06-20T19:29:24+00:00
1999,CYZT,medium_airport,"Port Hardy Airport",50.680599212646484,-127.36699676513672,71,NA,CA,CA-BC,"Port Hardy",1,CYZT,YZT,,,https://en.wikipedia.org/wiki/Port_Hardy_Airport,,975,2008-06-13T14:30:04+00:00
1865,CYQD,medium_airport,"The Pas Airport",53.97140121459961,-101.09100341796875,887,NA,CA,CA-MB,"The Pas",1,CYQD,YQD,,,https://en.wikipedia.org/wiki/The_Pas_Airport,,800,2008-06-13T14:30:04+00:00
1846,CYPG,medium_airport,"Southport Airport",49.903099,-98.273817,885,NA,CA,CA-MB,"Portage la Prairie",0,CYPG,YPG,,http://southport.ca/,https://en.wikipedia.org/wiki/Portage_La_Prairie/Southport_Airport,,275,2016-04-29T15:09:04+00:00
1909,CYSP,medium_airport,"Marathon Airport",48.75529861450195,-86.34439849853516,1035,NA,CA,CA-ON,Marathon,0,CYSP,YSP,,,https://en.wikipedia.org/wiki/Marathon_Airport_(Canada),,250,2008-06-13T14:30:04+00:00
1880,CYQW,medium_airport,"North Battleford Airport",52.76919937133789,-108.24400329589844,1799,NA,CA,CA-SK,"North Battleford",0,CYQW,YQW,,,https://en.wikipedia.org/wiki/North_Battleford_(Cameron_McIntosh)_Airport,,250,2008-06-13T14:30:04+00:00
1995,CYZH,medium_airport,"Slave Lake Airport",55.2930984497,-114.777000427,1912,NA,CA,CA-AB,"Slave Lake",0,CYZH,YZH,,http://slavelakeairport.com,https://en.wikipedia.org/wiki/Slave_Lake_Airport,YZH,250,2010-05-09T16:41:42+00:00
1797,CYLB,small_airport,"Lac La Biche Airport",54.7703018188,-112.031997681,1884,NA,CA,CA-AB,"Lac La Biche",0,CYLB,YLB,,,https://en.wikipedia.org/wiki/Lac_La_Biche_Airport,YLB,50,2013-04-22T06:12:28+00:00
1819,CYMW,small_airport,"Maniwaki Airport",46.2728004456,-75.9906005859,656,NA,CA,CA-QC,Maniwaki,0,CYMW,YMW,YMW,,https://en.wikipedia.org/wiki/Maniwaki_Airport,YMW,50,2013-04-23T01:54:07+00:00
1341,CNS8,small_airport,"Morrisburg Airport",44.946998596191406,-75.07740020751953,254,NA,CA,CA-ON,Morrisburg,0,CNS8,,,,https://en.wikipedia.org/wiki/Morrisburg_Airport,,50,2009-08-05T14:52:35+00:00
1856,CYPS,small_airport,"Pemberton Regional Airport",50.302502,-122.737999,670,NA,CA,CA-BC,Pemberton,0,CYPS,,,,https://en.wikipedia.org/wiki/Pemberton_Regional_Airport,AR5,50,2016-10-01T12:17:56+00:00
1890,CYRM,small_airport,"Rocky Mountain House Airport",52.4296989441,-114.903999329,3244,NA,CA,CA-AB,"Rocky Mountain House",0,CYRM,YRM,,,https://en.wikipedia.org/wiki/Rocky_Mountain_House_Airport,YRM,50,2013-04-25T01:18:17+00:00
1286,CNA3,small_airport,"Springwater Barrie Airpark",44.40639877319336,-79.73169708251953,963,NA,CA,CA-ON,Springwater,0,CNA3,,CNA3,,https://en.wikipedia.org/wiki/Springwater_(Barrie_Airpark),NA3,50,2008-06-13T14:30:04+00:00
1889,CYRL,medium_airport,"Red Lake Airport",51.066898345947266,-93.79309844970703,1265,NA,CA,CA-ON,"Red Lake",1,CYRL,YRL,,,https://en.wikipedia.org/wiki/Red_Lake_Airport,,875,2008-06-13T14:30:04+00:00
1901,CYSF,medium_airport,"Stony Rapids Airport",59.250301361083984,-105.84100341796875,805,NA,CA,CA-SK,"Stony Rapids",1,CYSF,YSF,,,https://en.wikipedia.org/wiki/Stony_Rapids_Airport,,875,2008-06-13T14:30:04+00:00
1769,CYHY,medium_airport,"Hay River / Merlyn Carter Airport",60.8396987915,-115.782997131,541,NA,CA,CA-NT,"Hay River",1,CYHY,YHY,,,https://en.wikipedia.org/wiki/Hay_River_Airport,,800,2011-12-06T19:35:43+00:00
1933,CYVC,medium_airport,"La Ronge Airport",55.151401519800004,-105.262001038,1242,NA,CA,CA-SK,"La Ronge",1,CYVC,YVC,,,https://en.wikipedia.org/wiki/La_Ronge_(Barber_Field)_Airport,,800,2014-03-18T21:38:22+00:00
1940,CYVQ,medium_airport,"Norman Wells Airport",65.28160095214844,-126.7979965209961,238,NA,CA,CA-NT,"Norman Wells",1,CYVQ,YVQ,,,https://en.wikipedia.org/wiki/Norman_Wells_Airport,,800,2008-06-13T14:30:04+00:00
1895,CYRT,medium_airport,"Rankin Inlet Airport",62.8114013672,-92.1157989502,94,NA,CA,CA-NU,"Rankin Inlet",1,CYRT,YRT,,,https://en.wikipedia.org/wiki/Rankin_Inlet_Airport,,800,2014-03-16T22:07:58+00:00
1949,CYWK,medium_airport,"Wabush Airport",52.92190170288086,-66.8644027709961,1808,NA,CA,CA-NL,Wabush,1,CYWK,YWK,,,https://en.wikipedia.org/wiki/Wabush_Airport,,800,2008-06-13T14:30:04+00:00
1879,CYQV,medium_airport,"Yorkton Municipal Airport",51.26470184326172,-102.46199798583984,1635,NA,CA,CA-SK,Yorkton,0,CYQV,YQV,,,https://en.wikipedia.org/wiki/Yorkton_Municipal_Airport,,275,2008-06-13T14:30:04+00:00
1965,CYXR,medium_airport,"Earlton (Timiskaming Regional) Airport",47.697400654599996,-79.8473453522,800,NA,CA,CA-ON,Earlton,0,CYXR,YXR,,,https://en.wikipedia.org/wiki/Earlton_(Timiskaming_Regional)_Airport,yxr,250,2010-12-31T10:09:22+00:00
1887,CYRI,medium_airport,"Rivière-du-Loup Airport",47.764400482177734,-69.58470153808594,427,NA,CA,CA-QC,Rivière-du-Loup,0,CYRI,YRI,,http://www.ville.riviere-du-loup.qc.ca/anglais/aeroport.php,https://en.wikipedia.org/wiki/Rivi%C3%A8re-du-Loup_Airport,,250,2009-06-30T09:01:43+00:00
1705,CYDC,medium_airport,"Princeton Airport",49.4681015015,-120.511001587,2298,NA,CA,CA-BC,"Town of Princeton",0,CYDC,,,http://princetonairport.ca,https://en.wikipedia.org/wiki/Princeton_Airport_(British_Columbia),YDC,250,2011-06-29T18:12:46+00:00
1708,CYDL,small_airport,"Dease Lake Airport",58.4221992493,-130.031997681,2600,NA,CA,CA-BC,"Dease Lake",0,CYDL,YDL,,,https://en.wikipedia.org/wiki/Dease_Lake_Airport,YDL,50,2013-04-21T12:13:09+00:00
1264,CLA4,small_airport,"Holland Landing Airpark",44.08940124511719,-79.49500274658203,855,NA,CA,CA-ON,"Holland Landing",0,CLA4,,CLA4,,https://en.wikipedia.org/wiki/Holland_Landing_Airpark,LA4,50,2008-06-13T14:30:04+00:00
830,CEA3,small_airport,"Olds-Didsbury Airport",51.7118988037,-114.107002258,3360,NA,CA,CA-AB,Olds-Didsbury,0,CEA3,,CEA3,,https://en.wikipedia.org/wiki/Olds-Didsbury_Airport,EA3,50,2012-11-19T21:46:09+00:00
1900,CYSE,small_airport,"Squamish Airport",49.7817001343,-123.162002563,171,NA,CA,CA-BC,Squamish,0,CYSE,YSE,YSE,,https://en.wikipedia.org/wiki/Squamish_Airport,YSE,50,2013-04-25T02:17:22+00:00
1331,CNQ3,small_airport,"Niagara Central Dorothy Rungeling Airport",42.979198,-79.324699,585,NA,CA,CA-ON,Welland,0,CNQ3,,CNQ3,http://www.centralairport.ca/index.html,https://en.wikipedia.org/wiki/Welland/Niagara_Central_Airport,NQ3,50,2018-12-07T17:33:25+00:00
1817,CYMT,medium_airport,"Chapais Airport",49.77190017700195,-74.5280990600586,1270,NA,CA,CA-QC,Chibougamau,1,CYMT,YMT,,,https://en.wikipedia.org/wiki/Chibougamau/Chapais_Airport,,800,2008-06-13T14:30:04+00:00
1713,CYDQ,medium_airport,"Dawson Creek Airport",55.7422981262207,-120.18299865722656,2148,NA,CA,CA-BC,"Dawson Creek",1,CYDQ,YDQ,,,https://en.wikipedia.org/wiki/Dawson_Creek_Airport,,800,2008-06-13T14:30:04+00:00
1735,CYFO,medium_airport,"Flin Flon Airport",54.6781005859375,-101.68199920654297,997,NA,CA,CA-MB,"Flin Flon",1,CYFO,YFO,,,https://en.wikipedia.org/wiki/Flin_Flon_Airport,,800,2008-06-13T14:30:04+00:00
1961,CYXL,medium_airport,"Sioux Lookout Airport",50.11389923095703,-91.9052963256836,1258,NA,CA,CA-ON,"Sioux Lookout",1,CYXL,YXL,,,https://en.wikipedia.org/wiki/Sioux_Lookout_Airport,,800,2008-06-13T14:30:04+00:00
1813,CYMJ,medium_airport,"Moose Jaw Air Vice Marshal C. M. McEwen Airport",50.330299377441406,-105.55899810791016,1892,NA,CA,CA-SK,"Moose Jaw",0,CYMJ,YMJ,,,https://en.wikipedia.org/wiki/Moose_Jaw/Air_Vice_Marshal_C.M._McEwen_Airport,"CFB Moose Jaw",400,2008-06-21T10:46:33+00:00
2003,CYZX,medium_airport,"CFB Greenwood",44.98440170288086,-64.91690063476562,92,NA,CA,CA-NS,Greenwood,0,CYZX,YZX,,,https://en.wikipedia.org/wiki/CFB_Greenwood,"Greenwood Airport",275,2008-06-13T14:30:04+00:00
1724,CYET,medium_airport,"Edson Airport",53.578899383499994,-116.464996338,3043,NA,CA,CA-AB,Edson,0,CYET,YET,,,https://en.wikipedia.org/wiki/Edson_Airport,,250,2011-12-06T19:46:09+00:00
1748,CYGQ,medium_airport,"Geraldton Greenstone Regional Airport",49.77830123901367,-86.93939971923828,1144,NA,CA,CA-ON,Geraldton,0,CYGQ,YGQ,,,https://en.wikipedia.org/wiki/Geraldton_(Greenstone_Regional)_Airport,,250,2008-06-13T14:30:04+00:00
1690,CYCH,medium_airport,"Miramichi Airport",47.007801,-65.449203,108,NA,CA,CA-NB,Miramichi,1,CYCH,YCH,,,https://en.wikipedia.org/wiki/Miramichi_Airport,"CFB Chatham, RCAF Station Chatham",250,2016-05-31T10:11:00+00:00
848,CEF4,small_airport,"Airdrie Airport",51.26390075683594,-113.93399810791016,3648,NA,CA,CA-AB,Airdrie,0,CEF4,,CEF4,,https://en.wikipedia.org/wiki/Calgary/Airdrie_Airport,EF4,50,2008-06-13T14:30:04+00:00
1951,CYWM,small_airport,"Athabasca Airport",54.743099212646484,-113.20500183105469,1971,NA,CA,CA-AB,Athabasca,0,CYWM,,,http://www.athabascacounty.com/Safety%20and%20Utilities/AthabascaAirport.asp,https://en.wikipedia.org/wiki/Athabasca_Airport,YWM,50,2009-02-19T11:05:37+00:00
888,CEQ3,small_airport,"Camrose Airport",53.04029846191406,-112.81600189208984,2426,NA,CA,CA-AB,Camrose,0,CEQ3,,CEQ3,,https://en.wikipedia.org/wiki/Camrose_Airport,EQ3,50,2008-06-13T14:30:04+00:00
773,CCQ3,small_airport,"Debert Airport",45.41859817504883,-63.460601806640625,142,NA,CA,CA-NS,Debert,0,CCQ3,,CCQ3,,https://en.wikipedia.org/wiki/Debert_Airport,CQ3,50,2008-06-13T14:30:04+00:00
1502,CSC3,small_airport,"Drummondville Airport",45.845298767089844,-72.39469909667969,365,NA,CA,CA-QC,Drummondville,0,CSC3,,CSC3,,https://en.wikipedia.org/wiki/Drummondville_Airport,SC3,50,2008-06-13T14:30:04+00:00
